location	id	latitude	longitude	gg	pscsmodorg	pscs_pprob	gg_pprob	pscs_c1	gg_c1	pscs_c1n	gg_c1n
Dugout	C016	38.07635873700	-109.88355083900	TORRIORTHENTS	LOAMY	40	44	72	258	SANDY	TORRIORTHENTS
Dugout	C080	38.07893179940	-109.88213212400	TORRIORTHENTS	LOAMY	32	36	72	258	SANDY	TORRIORTHENTS
Dugout	C067	38.09135890080	-109.76245181300	TORRIPSAMMENTS	SANDY	58	38	72	258	SANDY	TORRIORTHENTS
Dugout	C204	38.07230448670	-109.92034509900	TORRIPSAMMENTS	SANDY	41	24	72	136	SANDY	HAPLOCAMBIDS
Dugout	C220	38.08270023480	-109.89465133600	TORRIPSAMMENTS	SANDY	52	34	72	135	SANDY	HAPLOCALCIDS
Dugout	C280	38.07047942570	-109.93267285700	TORRIPSAMMENTS	SANDY	41	27	72	259	SANDY	TORRIPSAMMENTS
Dugout	D058	38.08728027200	-109.61961652300	CALCIARGIDS	FINE-LOAMY	30	24	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C254	38.07334956110	-109.76389542900	CAMBORTHIDS	COARSE-LOAMY	39	43	72	258	SANDY	TORRIORTHENTS
Dugout	D056	38.09154026750	-109.67655285100	CAMBORTHIDS	COARSE-LOAMY	25	26	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D646	38.09492490910	-109.57527172700	HAPLOCALCIDS	COARSE-LOAMY	25	24	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	C003	38.08327446460	-109.73448759200	HAPLOCAMBIDS	COARSE-LOAMY	61	35	72	258	SANDY	TORRIORTHENTS
Dugout	C501	38.08171431600	-109.71529096500	HAPLOCAMBIDS	COARSE-LOAMY	35	37	72	258	SANDY	TORRIORTHENTS
Dugout	D054	38.09444816070	-109.61606056300	HAPLOCAMBIDS	COARSE-LOAMY	20	30	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D057	38.09149934450	-109.64998388900	HAPLOCAMBIDS	COARSE-LOAMY	18	31	56	258	LOAMY	TORRIORTHENTS
Dugout	D609	38.05520504580	-109.94684583800	HAPLOCAMBIDS	COARSE-LOAMY	26	28	72	258	SANDY	TORRIORTHENTS
Dugout	D059	38.08697075270	-109.67093394200	TORRIORTHENTS	LOAMY	17	44	56	258	LOAMY	TORRIORTHENTS
Dugout	C502	38.08886193880	-109.72033140000	TORRIPSAMMENTS	SANDY	39	29	72	258	SANDY	TORRIORTHENTS
Dugout	D060	38.08741655810	-109.66415268100	TORRIPSAMMENTS	SANDY	24	26	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D063	38.07971750030	-109.62563045300	CALCIARGIDS	FINE-LOAMY	31	24	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D645	38.07189748830	-109.63901247700	CALCIARGIDS	FINE-LOAMY	18	35	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D062	38.07976128270	-109.59353463900	CAMBORTHIDS	LOAMY	29	22	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D061	38.08044039410	-109.57361462000	HAPLOCALCIDS	COARSE-LOAMY	29	19	23	257	COARSE-LOAMY	TORRIFLUVENTS
Dugout	D602	38.02828780720	-110.02341034100	HAPLOCAMBIDS	COARSE-LOAMY	32	28	72	259	SANDY	TORRIPSAMMENTS
Dugout	D605	38.03987831090	-109.99038002600	HAPLOCAMBIDS	COARSE-LOAMY	25	31	72	258	SANDY	TORRIORTHENTS
Dugout	D653	38.02843938530	-110.03302477100	HAPLOCAMBIDS	COARSE-LOAMY	42	33	72	259	SANDY	TORRIPSAMMENTS
Dugout	C190	38.06069858410	-109.76068872100	TORRIORTHENTS	LOAMY	34	39	72	258	SANDY	TORRIORTHENTS
Dugout	C305	38.06022491960	-109.76021227200	TORRIPSAMMENTS	SANDY	34	39	72	258	SANDY	TORRIORTHENTS
Dugout	D079	38.04449141490	-109.95517046800	TORRIPSAMMENTS	SANDY	26	21	72	136	SANDY	HAPLOCAMBIDS
Dugout	D601	38.02528306550	-110.04270506500	TORRIPSAMMENTS	SANDY	36	32	72	258	SANDY	TORRIORTHENTS
Dugout	D086	38.03231646450	-109.93617806500	CAMBORTHIDS	COARSE-LOAMY	21	14	56	136	LOAMY	HAPLOCAMBIDS
Dugout	D643	38.06547951980	-109.61116914900	CAMBORTHIDS	COARSE-LOAMY	21	35	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	C407	38.04646661790	-109.78209757300	HAPLOCAMBIDS	COARSE-LOAMY	23	27	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D088	38.02970285010	-109.98302247300	HAPLOCAMBIDS	COARSE-LOAMY	18	22	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D090	38.02327577020	-109.96943967900	HAPLOCAMBIDS	COARSE-LOAMY	24	18	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D606	38.02321382980	-109.97575225100	HAPLOCAMBIDS	COARSE-LOAMY	30	22	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D611	38.02893833460	-109.91465830900	HAPLOCAMBIDS	COARSE-LOAMY	17	13	32	133	FINE-LOAMY	HAPLARGIDS
Dugout	D658	38.06598328170	-109.61338245100	HAPLOCAMBIDS	COARSE-LOAMY	26	25	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C091	38.04816729150	-109.71086302500	TORRIPSAMMENTS	SANDY	34	29	72	258	SANDY	TORRIORTHENTS
Dugout	D069	38.05792775610	-109.63195372900	TORRIPSAMMENTS	SANDY	27	25	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D607	38.01389264470	-110.03296529200	TORRIPSAMMENTS	SANDY	37	29	72	259	SANDY	TORRIPSAMMENTS
Dugout	D610	38.02702885420	-109.91771719900	TORRIPSAMMENTS	SANDY	30	16	72	258	SANDY	TORRIORTHENTS
Dugout	C142	38.03909473160	-109.75629542200	CAMBORTHIDS	COARSE-LOAMY	21	29	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D654	38.01611937170	-109.98179760300	HAPLARGIDS	COARSE-LOAMY	24	22	23	135	COARSE-LOAMY	HAPLOCALCIDS
Dugout	C408	38.04184667240	-109.74979890700	HAPLOCAMBIDS	COARSE-LOAMY	25	36	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D093	38.01035542780	-109.93544757400	HAPLOCAMBIDS	COARSE-LOAMY	29	14	56	133	LOAMY	HAPLARGIDS
Dugout	D096	38.00820267750	-109.98137175300	HAPLOCAMBIDS	COARSE-LOAMY	33	17	72	135	SANDY	HAPLOCALCIDS
Dugout	D098	38.00716435000	-109.98219484900	HAPLOCAMBIDS	COARSE-LOAMY	34	14	72	136	SANDY	HAPLOCAMBIDS
Dugout	D608	38.01353155900	-109.96924579800	HAPLOCAMBIDS	COARSE-LOAMY	29	19	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D068	38.06024795980	-109.55254369100	TORRIFLUVENTS		25	22	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C158	38.03445906710	-109.75088165300	TORRIPSAMMENTS	SANDY	17	31	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C222	38.03522624250	-109.73832880100	TORRIPSAMMENTS	SANDY	27	36	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C403	38.02968259680	-109.75003987800	TORRIPSAMMENTS	SANDY	38	45	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C406	38.03953591720	-109.76394562900	TORRIPSAMMENTS	SANDY	32	23	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D067	38.06208567340	-109.57683213800	TORRIPSAMMENTS	SANDY	22	20	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D099	38.00536383880	-109.88312486000	CAMBORTHIDS	COARSE-LOAMY	30	14	32	135	FINE-LOAMY	HAPLOCALCIDS
Dugout	D081	38.03881140470	-109.63648007200	HAPLOCALCIDS	COARSE-LOAMY	21	36	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D076	38.04544100200	-109.58735393100	HAPLOCAMBIDS	COARSE-LOAMY	24	23	32	136	FINE-LOAMY	HAPLOCAMBIDS
Dugout	D095	38.00838677550	-109.91725095900	HAPLOCAMBIDS	COARSE-LOAMY	21	10	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D100	38.00504097000	-109.94577558300	HAPLOCAMBIDS	COARSE-LOAMY	34	17	72	135	SANDY	HAPLOCALCIDS
Dugout	D101	38.00250724640	-109.88791771200	HAPLOCAMBIDS	COARSE-LOAMY	27	15	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D102	38.00260234440	-109.95325943300	HAPLOCAMBIDS	COARSE-LOAMY	29	13	72	135	SANDY	HAPLOCALCIDS
Dugout	D077	38.04538614010	-109.58279656400	TORRIFLUVENTS		27	21	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C206	38.01581142770	-109.75502585000	TORRIPSAMMENTS	SANDY	44	50	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C306	38.01727381930	-109.75100255600	TORRIPSAMMENTS	SANDY	39	43	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C404	38.02389582620	-109.74572915200	TORRIPSAMMENTS	SANDY	35	38	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C405	38.01723436380	-109.74054548900	TORRIPSAMMENTS	SANDY	32	62	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C409	38.01772053420	-109.74978742700	TORRIPSAMMENTS	SANDY	48	52	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C410	38.02898152940	-109.74429797700	TORRIPSAMMENTS	SANDY	32	36	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D105	37.99432091370	-109.85937660100	CAMBORTHIDS	COARSE-LOAMY	27	23	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D111	37.98060766940	-109.93473885500	CAMBORTHIDS	COARSE-LOAMY	26	18	56	258	LOAMY	TORRIORTHENTS
Dugout	D092	38.01849656000	-109.58827012000	HAPLOCALCIDS	COARSE-LOAMY	28	22	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D613	37.96001291930	-110.15934438200	HAPLOCALCIDS	COARSE-LOAMY	24	41	72	258	SANDY	TORRIORTHENTS
Dugout	D084	38.02883553150	-109.59445205300	HAPLOCAMBIDS	COARSE-LOAMY	26	21	32	136	FINE-LOAMY	HAPLOCAMBIDS
Dugout	D103	37.99971664130	-109.85816548500	HAPLOCAMBIDS	COARSE-LOAMY	19	12	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D624	37.98611912620	-109.95841294300	HAPLOCAMBIDS	COARSE-LOAMY	32	12	72	259	SANDY	TORRIPSAMMENTS
Dugout	D207	37.99097832370	-109.88675941100	TORRIORTHENTS	LOAMY	31	17	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	C030	38.00460213610	-109.73999281300	TORRIPSAMMENTS	SANDY	28	33	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C258	38.01440534810	-109.73056945500	TORRIPSAMMENTS	SANDY	30	36	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D011	37.96425659040	-110.15038236100	TORRIPSAMMENTS	SANDY	28	35	72	258	SANDY	TORRIORTHENTS
Dugout	C014	37.99238504130	-109.72944587300	CAMBORTHIDS	COARSE-LOAMY	31	26	23	259	COARSE-LOAMY	TORRIPSAMMENTS
Dugout	C286	37.99746656500	-109.74694820500	CAMBORTHIDS	COARSE-LOAMY	50	53	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D107	37.98543067960	-109.87205142400	CAMBORTHIDS	COARSE-LOAMY	35	11	32	136	FINE-LOAMY	HAPLOCAMBIDS
Dugout	D108	37.98282503950	-109.88232794000	CAMBORTHIDS	COARSE-LOAMY	23	18	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D625	37.97357719680	-109.92574362500	HAPLOCALCIDS	COARSE-LOAMY	26	20	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	C295	37.99451848540	-109.72422168100	HAPLOCAMBIDS	COARSE-LOAMY	35	30	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C412	37.99921301400	-109.73581983000	HAPLOCAMBIDS	COARSE-LOAMY	46	43	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D612	37.98111479130	-109.84798971900	HAPLOCAMBIDS	COARSE-LOAMY	29	27	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D113	37.97433250210	-109.95658711700	TORRIORTHENTS	LOAMY	30	12	56	258	LOAMY	TORRIORTHENTS
Dugout	D115	37.97346145440	-109.94180994600	TORRIORTHENTS	LOAMY	21	17	56	258	LOAMY	TORRIORTHENTS
Dugout	D116	37.97066308140	-109.94432063500	TORRIORTHENTS	LOAMY	24	19	56	258	LOAMY	TORRIORTHENTS
Dugout	C011	38.00401981190	-109.67312767200	TORRIPSAMMENTS	SANDY	38	30	72	258	SANDY	TORRIORTHENTS
Dugout	C401	37.99147949260	-109.71990707900	TORRIPSAMMENTS	SANDY	28	30	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C402	37.99576447120	-109.73863505900	TORRIPSAMMENTS	SANDY	52	58	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C413	37.99125539140	-109.74257276400	TORRIPSAMMENTS	SANDY	38	37	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C414	37.99065015910	-109.74581721800	TORRIPSAMMENTS	SANDY	28	29	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D629	37.96519269830	-109.88667078600	CALCIARGIDS	FINE-LOAMY	33	16	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D123	37.96181679350	-109.94980892900	CAMBORTHIDS	COARSE-LOAMY	20	20	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D126	37.95100305280	-109.94996290500	CAMBORTHIDS	LOAMY	23	12	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	D136	37.95807920170	-109.93506436600	CAMBORTHIDS	COARSE-LOAMY	22	14	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D144	37.94078025470	-110.13333171000	CAMBORTHIDS	COARSE-LOAMY	23	28	56	258	LOAMY	TORRIORTHENTS
Dugout	D104	37.99370269870	-109.63162165100	HAPLARGIDS	COARSE-LOAMY	17	13	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D106	37.99179343240	-109.64262358800	HAPLARGIDS	COARSE-LOAMY	19	15	32	278	FINE-LOAMY	USTORTHENTS
Dugout	D648	37.99155246830	-109.64048711700	HAPLARGIDS	COARSE-LOAMY	18	16	32	278	FINE-LOAMY	USTORTHENTS
Dugout	D649	37.99741083000	-109.62656452500	HAPLARGIDS	COARSE-LOAMY	26	18	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D616	37.93544069620	-110.15886191900	HAPLOCALCIDS	COARSE-LOAMY	26	29	72	258	SANDY	TORRIORTHENTS
Dugout	D628	37.96655190840	-109.88744711600	HAPLOCALCIDS	COARSE-LOAMY	31	13	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D630	37.96468567830	-109.88642796600	HAPLOCALCIDS	COARSE-LOAMY	28	16	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	C135	37.98145559220	-109.67896538100	HAPLOCAMBIDS	COARSE-LOAMY	35	33	23	136	COARSE-LOAMY	HAPLOCAMBIDS
Dugout	C415	37.98195431920	-109.73917895800	HAPLOCAMBIDS	COARSE-LOAMY	46	50	72	259	SANDY	TORRIPSAMMENTS
Dugout	D132	37.95276462300	-109.94538498700	HAPLOCAMBIDS	COARSE-LOAMY	24	14	32	136	FINE-LOAMY	HAPLOCAMBIDS
Dugout	D133	37.95249564230	-109.91579552100	HAPLOCAMBIDS	COARSE-LOAMY	24	19	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D151	37.93180171860	-110.13798874200	HAPLOCAMBIDS	COARSE-LOAMY	23	19	56	258	LOAMY	TORRIORTHENTS
Dugout	D615	37.93920358810	-110.13831199500	HAPLOCAMBIDS	COARSE-LOAMY	24	21	72	259	SANDY	TORRIPSAMMENTS
Dugout	D626	37.95890710630	-109.90546796900	HAPLOCAMBIDS	COARSE-LOAMY	21	19	23	133	COARSE-LOAMY	HAPLARGIDS
Dugout	D206	37.99368246080	-109.60004288200	TORRIFLUVENTS		20	21	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D148	37.93759708600	-110.12458380200	TORRIORTHENTS	LOAMY	32	24	56	259	LOAMY	TORRIPSAMMENTS
Dugout	D149	37.93723003970	-110.12855972300	TORRIORTHENTS	LOAMY	27	17	56	259	LOAMY	TORRIPSAMMENTS
Dugout	D204	37.99651559580	-109.64181906900	TORRIORTHENTS	LOAMY	17	16	32	278	FINE-LOAMY	USTORTHENTS
Dugout	D205	37.99648927120	-109.63954184600	TORRIORTHENTS	LOAMY	19	18	32	278	FINE-LOAMY	USTORTHENTS
Dugout	C199	37.99235762280	-109.67951007400	TORRIPSAMMENTS	SANDY	32	29	72	136	SANDY	HAPLOCAMBIDS
Dugout	D655	37.97288955070	-109.60902212400	CALCIARGIDS	FINE-LOAMY	30	17	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D135	37.95137893310	-109.91100879200	CAMBORTHIDS	COARSE-LOAMY	27	21	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D121	37.96387041200	-109.70389179400	HAPLARGIDS	LOAMY	17	17	60	168	LOAMY-SKELETAL	HAPLUSTALFS
Dugout	D627	37.94607910600	-109.88403434300	HAPLOCALCIDS	COARSE-LOAMY	32	12	32	136	FINE-LOAMY	HAPLOCAMBIDS
Dugout	D134	37.95158401290	-109.91467073200	HAPLOCAMBIDS	COARSE-LOAMY	29	20	72	258	SANDY	TORRIORTHENTS
Dugout	D505	37.95784068240	-109.81225858000	HAPLOCAMBIDS	COARSE-LOAMY	21	13	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D112	37.97249973560	-109.66958540000	TORRIORTHENTS	LOAMY	22	19	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D153	37.92807067250	-110.12096464700	TORRIORTHENTS	LOAMY	27	16	56	136	LOAMY	HAPLOCAMBIDS
Dugout	D154	37.92668943960	-110.12307468500	TORRIORTHENTS	LOAMY	28	18	56	258	LOAMY	TORRIORTHENTS
Dugout	D155	37.92624762560	-110.14014717400	TORRIORTHENTS	LOAMY	24	26	56	258	LOAMY	TORRIORTHENTS
Dugout	D157	37.92181309140	-110.12786562500	TORRIORTHENTS	LOAMY	28	24	56	258	LOAMY	TORRIORTHENTS
Dugout	D158	37.92201712230	-110.13720415100	TORRIORTHENTS	LOAMY	27	28	56	259	LOAMY	TORRIPSAMMENTS
Dugout	D159	37.92095391190	-110.13356444500	TORRIORTHENTS	LOAMY	26	20	56	258	LOAMY	TORRIORTHENTS
Dugout	C058	37.96847354180	-109.73263590300	TORRIPSAMMENTS	SANDY	28	35	72	258	SANDY	TORRIORTHENTS
Dugout	C416	37.96970626850	-109.73916080000	TORRIPSAMMENTS	SANDY	24	28	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D501	37.94936792180	-109.80415487700	CALCIARGIDS	FINE-LOAMY	23	20	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D508	37.95933552000	-109.70210467700	CALCIARGIDS	FINE-LOAMY	20	21	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D509	37.95810530980	-109.70169379700	CALCIARGIDS	FINE-LOAMY	19	23	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D656	37.97230361330	-109.60901041300	CALCIARGIDS	FINE-LOAMY	25	13	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D127	37.95468316050	-109.68811827000	CALCIORTHIDS	LOAMY-SKELETAL	16	17	56	258	LOAMY	TORRIORTHENTS
Dugout	D124	37.95996611160	-109.68182057600	HAPLARGIDS	COARSE-LOAMY	25	14	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D503	37.94726532310	-109.78192757200	HAPLARGIDS	COARSE-LOAMY	28	13	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D502	37.94448630060	-109.81247365800	HAPLOCAMBIDS	COARSE-LOAMY	19	14	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D631	37.93858857210	-109.82920581400	HAPLOCAMBIDS	COARSE-LOAMY	26	17	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D632	37.93611797810	-109.83453642200	HAPLOCAMBIDS	COARSE-LOAMY	21	12	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D657	37.97163698710	-109.60903437900	HAPLOCAMBIDS	COARSE-LOAMY	21	13	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D166	37.89950533710	-110.13381596500	TORRIORTHENTS	LOAMY	25	24	56	258	LOAMY	TORRIORTHENTS
Dugout	D227	37.89758929300	-110.14293742200	TORRIORTHENTS	LOAMY	25	24	56	258	LOAMY	TORRIORTHENTS
Dugout	D229	37.89399385840	-110.17199217600	TORRIORTHENTS	LOAMY	24	30	23	258	COARSE-LOAMY	TORRIORTHENTS
Dugout	D638	37.95872163400	-109.64058040400	TORRIORTHENTS	LOAMY	19	18	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D639	37.95734365380	-109.64143678400	TORRIORTHENTS	LOAMY	19	18	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D506	37.94628003800	-109.70651121600	CALCIARGIDS	FINE-LOAMY	21	24	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D507	37.94600804780	-109.70882629700	CALCIARGIDS	FINE-LOAMY	19	21	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D163	37.90301447230	-110.02912903800	CAMBORTHIDS	COARSE-LOAMY	28	15	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D169	37.89536794170	-110.08723355800	CAMBORTHIDS	COARSE-LOAMY	18	17	56	168	LOAMY	HAPLUSTALFS
Dugout	D170	37.89438693710	-110.07700977800	CAMBORTHIDS	COARSE-LOAMY	23	18	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D138	37.94674503360	-109.70782325000	HAPLARGIDS	COARSE-LOAMY	25	26	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D164	37.90028275340	-110.02575270300	HAPLARGIDS	LOAMY	26	17	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D225	37.90765420210	-109.95524312700	HAPLARGIDS	COARSE-LOAMY	17	13	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D633	37.93302673360	-109.74601186300	HAPLARGIDS	LOAMY	18	16	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D634	37.93666867470	-109.73766574200	HAPLARGIDS	LOAMY	20	22	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D172	37.89363575400	-110.09635343400	HAPLOCAMBIDS	COARSE-LOAMY	23	17	56	168	LOAMY	HAPLUSTALFS
Dugout	D143	37.93896537230	-109.71752985100	TORRIORTHENTS	LOAMY	24	14	32	278	FINE-LOAMY	USTORTHENTS
Dugout	D145	37.93598737090	-109.70893335200	TORRIORTHENTS	LOAMY	18	20	60	278	LOAMY-SKELETAL	USTORTHENTS
Dugout	D162	37.90660439120	-109.94868323000	TORRIORTHENTS	LOAMY	16	20	32	278	FINE-LOAMY	USTORTHENTS
Dugout	D173	37.89339602620	-110.06564909600	TORRIORTHENTS	LOAMY	22	13	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D174	37.89104472880	-110.11116964000	TORRIORTHENTS	LOAMY	29	16	56	258	LOAMY	TORRIORTHENTS
Dugout	D176	37.89000211770	-110.11513982800	TORRIORTHENTS	LOAMY	30	18	56	258	LOAMY	TORRIORTHENTS
Dugout	D177	37.88760803870	-110.11438380000	TORRIORTHENTS	LOAMY	24	17	56	258	LOAMY	TORRIORTHENTS
Dugout	D230	37.89379208800	-110.12661546700	TORRIORTHENTS	LOAMY	25	22	56	258	LOAMY	TORRIORTHENTS
Dugout	D233	37.88847040330	-110.12242508200	TORRIORTHENTS	LOAMY	25	18	56	258	LOAMY	TORRIORTHENTS
Dugout	D640	37.95334917310	-109.64360459400	TORRIORTHENTS	LOAMY	24	24	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D129	37.95314598380	-109.62841359200	TORRIPSAMMENTS	SANDY	29	15	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D140	37.94406880240	-109.64772426300	TORRIPSAMMENTS	SANDY	20	15	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D168	37.89649722830	-110.00419298100	HAPLARGIDS	LOAMY	23	18	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D171	37.89384165090	-110.00991529400	HAPLARGIDS	COARSE-LOAMY	24	20	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D226	37.89828992190	-110.00303148300	HAPLARGIDS	COARSE-LOAMY	25	18	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D652	37.89732056600	-109.94055813000	HAPLARGIDS	LOAMY	19	14	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D175	37.88981830810	-110.06910606500	HAPLOCAMBIDS	COARSE-LOAMY	24	15	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D165	37.89991703640	-109.93565283600	TORRIORTHENTS	LOAMY	16	17	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D167	37.89665631210	-109.92002720400	TORRIORTHENTS	LOAMY	16	21	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D178	37.88250012280	-110.05555255200	TORRIORTHENTS	LOAMY	32	12	32	170	FINE-LOAMY	HAPLUSTEPTS
Dugout	D218	37.93255473490	-109.64413477000	TORRIORTHENTS	LOAMY	27	13	32	258	FINE-LOAMY	TORRIORTHENTS
Dugout	D231	37.88513954630	-110.04755860200	TORRIORTHENTS	LOAMY	18	12	56	135	LOAMY	HAPLOCALCIDS
Dugout	D234	37.88585502710	-110.11139123600	TORRIORTHENTS	LOAMY	28	18	56	258	LOAMY	TORRIORTHENTS
Dugout	D651	37.88446473590	-109.91638446300	CALCIARGIDS	FINE-LOAMY	28	19	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D617	37.87336200400	-109.98003646800	HAPLARGIDS	LOAMY	20	18	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D622	37.87727507020	-109.98856724800	HAPLARGIDS	LOAMY	20	21	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D184	37.86669392740	-110.08551825000	HAPLOCAMBIDS	COARSE-LOAMY	22	17	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D185	37.86644366080	-110.07082133600	HAPLOCAMBIDS	COARSE-LOAMY	18	15	56	170	LOAMY	HAPLUSTEPTS
Dugout	D181	37.87097801440	-110.10112126800	TORRIORTHENTS	LOAMY	25	19	56	258	LOAMY	TORRIORTHENTS
Dugout	D232	37.88692676110	-109.93631749000	TORRIORTHENTS	LOAMY	20	19	60	168	LOAMY-SKELETAL	HAPLUSTALFS
Dugout	D620	37.86123478800	-109.98990055600	CALCIARGIDS	FINE-LOAMY	24	20	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D183	37.86637537410	-109.96026010000	HAPLARGIDS	LOAMY	21	15	32	168	FINE-LOAMY	HAPLUSTALFS
Dugout	D186	37.86354046460	-109.94552106300	HAPLARGIDS	LOAMY	25	21	32	168	FINE-LOAMY	HAPLUSTALFS
